"cd_procedimento";"ano_realizacao";"n_procedimento";"custo_procedimento"
"40302458";"2021";0;0
"40302474";"2021";0;0
"40302482";"2021";4;36
"40302490";"2021";0;0
"40302504";"2021";14396805.95;69494975.23
"40302512";"2021";54961260.95;71263251.19
"40302520";"2021";48;233.28
"40302539";"2021";0;0
"40302547";"2021";10696779.08;60484358.9
"40302555";"2021";0;0
"40302563";"2021";66072;1074602.04
"40302571";"2021";21;539.25
"40302580";"2021";16594842.86;77787431.76
"40302598";"2021";0;0
"40302601";"2021";101;2151.3
"40302610";"2021";1;31.5
"40302628";"2021";0;0
"40302636";"2021";1;10
"40302644";"2021";0;0
"40302652";"2021";0;0
"40302679";"2021";0;0
"40302695";"2021";2600099;27287941.75
"40302709";"2021";62428;979617.81
"40302717";"2021";0;0
"40302725";"2021";0;0
"40302733";"2021";7964211.01;169630909.3
"40302741";"2021";0;0
"40302750";"2021";7260405.1;154567567.2
"40302768";"2021";0;0
"40302776";"2021";11;636.24
"40302830";"2021";13519750.23;448515471.4
"40302881";"2021";0;0
"40302890";"2021";0;0
"40302903";"2021";0;0
"40302946";"2021";0;0
"40303012";"2021";0;0
"40303020";"2021";0;0
"40303039";"2021";0;0
"40303055";"2021";0;0
"40303063";"2021";0;0
"40303071";"2021";0;0
"40303080";"2021";0;0
"40303098";"2021";0;0
"40303101";"2021";0;0
"40303110";"2021";3221419;18299470.64
"40303128";"2021";25;500
"40303136";"2021";1324056;7146655.3
"40303144";"2021";0;0
"40303152";"2021";0;0
"40303160";"2021";0;0
"40303179";"2021";0;0
"40303187";"2021";0;0
"40303250";"2021";151525;2153814.82
"40303268";"2021";0;0
"40304019";"2021";26;520
"40304027";"2021";0;0
"40304035";"2021";0;0
"40304043";"2021";0;0
"40304051";"2021";0;0
"40304060";"2021";2;46.56
"40304078";"2021";0;0
"40304086";"2021";0;0
"40304094";"2021";0;0
"40304108";"2021";81698;474503.34
"40304116";"2021";0;0
"40304132";"2021";0;0
"40304140";"2021";0;0
"40304159";"2021";0;0
"40304167";"2021";0;0
"40304175";"2021";0;0
"40304183";"2021";0;0
"40304191";"2021";0;0
"40304205";"2021";0;0
"40304213";"2021";0;0
"40304221";"2021";0;0
"40304230";"2021";0;0
"40304248";"2021";0;0
"40304256";"2021";0;0
"40304264";"2021";16;38.4
"40304272";"2021";0;0
"40304280";"2021";298543;1338059.44
"40304299";"2021";793350;5315439.96
"40304302";"2021";0;0
"40304310";"2021";0;0
"40304337";"2021";105637;378328.52
"40304345";"2021";7;8.4
"40304353";"2021";16;51.84
"40304361";"2021";30003479.37;287326074.6
"40304370";"2021";3064622.93;11134128.48
"40304388";"2021";0;0
"40304418";"2021";0;0
"40304434";"2021";0;0
"40304450";"2021";1;4
"40304469";"2021";0;0
"40304477";"2021";0;0
"40304485";"2021";1;66.55
"40304493";"2021";9356;434733.83
"40304507";"2021";133564.3;8086171.65
"40304515";"2021";5;1057.72
"40304523";"2021";0;0
"40304531";"2021";0;0
"40304540";"2021";0;0
"40304558";"2021";18;30.4
"40304566";"2021";0;0
"40304574";"2021";0;0
"40304582";"2021";5;6
"40304590";"2021";2280645.02;12620191.7
"40304612";"2021";0;0
"40304620";"2021";0;0
"40304639";"2021";1524750.01;8520713.29
"40304647";"2021";0;0
"40304655";"2021";0;0
"40304671";"2021";0;0
"40304680";"2021";0;0
"40304698";"2021";0;0
"40304701";"2021";368;139595.26
"40304710";"2021";0;0
"40304728";"2021";4;6600
"40304736";"2021";0;0
"40304752";"2021";0;0
"40304760";"2021";0;0
"40304787";"2021";0;0
"40304809";"2021";0;0
"40304817";"2021";0;0
"40304825";"2021";0;0
"40304850";"2021";0;0
"40304876";"2021";0;0
"40304884";"2021";16;38.4
"40304892";"2021";8;2080
"40304906";"2021";1033683;84387233.07
"40304914";"2021";6;7.4
"40304922";"2021";2561264.93;44914333.16
"40304930";"2021";0;0
"40304949";"2021";0;0
"40304973";"2021";93;52833.11
"40305015";"2021";2080;103998.88
"40305066";"2021";0;0
"40305074";"2021";0;0
"40305082";"2021";0;0
"40305090";"2021";0;0
"40305112";"2021";0;0
"40305120";"2021";0;0
"40305163";"2021";0;0
"40305210";"2021";0;0
"40305228";"2021";39;257.4
"40305236";"2021";2;86.4
"40305279";"2021";0;0
"40305287";"2021";2;120.96
"40305295";"2021";1;70
"40305341";"2021";0;0
"40305368";"2021";0;0
"40305384";"2021";0;0
"40305406";"2021";1;22.32
"40305449";"2021";0;0
"40305465";"2021";117;2862.4
"40305503";"2021";0;0
"40305546";"2021";0;0
"40305554";"2021";0;0
"40305562";"2021";0;0
"40305570";"2021";16221;415076.68
"40305589";"2021";0;0
"40305597";"2021";0;0
"40305627";"2021";0;0
"40305740";"2021";0;0
"40305767";"2021";870547;17759277.6
"40305775";"2021";0;0
"40305783";"2021";0;0
"40306011";"2021";0;0
"40306020";"2021";0;0
"40306046";"2021";0;0
"40306054";"2021";1;80
"40306062";"2021";24;8232
"40306070";"2021";2;21.6
"40306089";"2021";41;197.6
"40306097";"2021";2;36
"40306100";"2021";17;82.4
"40306119";"2021";43;207.2
"40306127";"2021";42;203.84
"40306135";"2021";2;70.32
"40306143";"2021";17;396.48
"40306151";"2021";17;412.48
"40306160";"2021";4;93.8
"40306194";"2021";0;0
"40306208";"2021";0;0
"40306216";"2021";0;0
"40306224";"2021";0;0
"40306232";"2021";0;0
"40306240";"2021";0;0
"40306259";"2021";7;1190
"40306267";"2021";0;0
"40306275";"2021";2;16.8
"40306283";"2021";0;0
"40306291";"2021";15;108
"40306305";"2021";1;8.4
"40306313";"2021";1;8.4
"40306330";"2021";0;0
"40306348";"2021";0;0
"40306356";"2021";0;0
"40306364";"2021";0;0
"40306372";"2021";0;0
"40306380";"2021";0;0
"40306399";"2021";0;0
"40306402";"2021";4;108
"40306410";"2021";0;0
"40306429";"2021";0;0
"40306437";"2021";481;12025
"40306445";"2021";164;307.02
"40306453";"2021";0;0
"40306461";"2021";4868;223882.72
"40306470";"2021";17;612
"40306488";"2021";3;525.66
"40306496";"2021";0;0
"40306500";"2021";0;0
"40306518";"2021";0;0
"40306534";"2021";1;9.6
"40306542";"2021";0;0
"40306550";"2021";0;0
"40306593";"2021";0;0
"40306607";"2021";0;0
"40306615";"2021";10;42.2
"40306623";"2021";9;67.4
"40306631";"2021";2;48.48
"40306640";"2021";0;0
"40306658";"2021";0;0
"40306666";"2021";27;238.25
"40306674";"2021";27;350.98
"40306682";"2021";0;0
"40306690";"2021";0;0
"40306704";"2021";25;151
"40306712";"2021";26;156
"40306739";"2021";0;0
"40306747";"2021";26;125.6
"40306755";"2021";0;0
"40306763";"2021";0;0
"40306771";"2021";0;0
"40306780";"2021";0;0
"40306798";"2021";1;60
"40306801";"2021";0;0
"40306810";"2021";0;0
"40306852";"2021";255;958.76
"40306860";"2021";0;0
"40306879";"2021";0;0
"40306887";"2021";5;273
"40306895";"2021";0;0
"40306909";"2021";0;0
"40306917";"2021";4;120
"40306925";"2021";4;120
"40306933";"2021";58;696
"40306941";"2021";58;835.2
"40306950";"2021";1084670.01;33264137.92
"40306968";"2021";678760;21793182.4
"40306976";"2021";529632;14117541.37
"40306984";"2021";221;1606.56
"40306992";"2021";2069887;45796396.6
"40307018";"2021";2126056.01;44768667.34
"40307026";"2021";2831811.01;157040970.3
"40307034";"2021";46310;2035678.73
"40307042";"2021";0;0
"40307050";"2021";0;0
"40307069";"2021";0;0
"40307077";"2021";0;0
"40307085";"2021";6;57.6
"40307093";"2021";6;57.6
"40307107";"2021";0;0
"40307115";"2021";0;0
"40307123";"2021";0;0
"40307140";"2021";2;156.96
"40307158";"2021";0;0
"40307166";"2021";38233;1870086.83
"40307174";"2021";773342;30228461.98
"40307182";"2021";2205946.01;115277621.6
"40307190";"2021";0;0
"40307204";"2021";8;2225.81
"40307212";"2021";406766;17404332.66
"40307220";"2021";23;145.8
"40307247";"2021";0;0
"40307255";"2021";0;0
"40307263";"2021";0;0
"40307271";"2021";651;5671.4
"40307280";"2021";25;157.8
"40307298";"2021";0;0
"40307301";"2021";23;144.8
"40307336";"2021";1;16.8
"40307344";"2021";0;0
"40307352";"2021";0;0
"40307387";"2021";0;0
"40307395";"2021";0;0
"40307409";"2021";0;0
"40307417";"2021";0;0
"40307425";"2021";0;0
"40307433";"2021";3;72
"40307441";"2021";1;24
"40307450";"2021";0;0
"40307468";"2021";0;0
"40307476";"2021";0;0
"40307484";"2021";0;0
"40307492";"2021";0;0
"40307522";"2021";0;0
"40307530";"2021";0;0
"40307565";"2021";3;21.6
"40307573";"2021";4;72
"40307581";"2021";0;0
"40307603";"2021";0;0
"40307611";"2021";0;0
"40307620";"2021";0;0
"40307638";"2021";4;28
"40307689";"2021";0;0
"40307697";"2021";530504;8477843.14
"40307700";"2021";521271;16569949.22
"40307719";"2021";0;0
"40307727";"2021";0;0
"40307735";"2021";422944;3866666.45
"40307743";"2021";207808;2714628.23
"40307751";"2021";42487;374873.59
"40307760";"2021";2936332;15864644.65
"40307794";"2021";2;9.6
"40307808";"2021";2;48
"40307824";"2021";1070390;20702574.41
"40307832";"2021";1083809;19984860.29
"40307840";"2021";0;0
"40307859";"2021";0;0
"40307867";"2021";8;19.2
"40307875";"2021";10167;1807775.28
"40307883";"2021";2349;403382.32
"40307905";"2021";0;0
"40307948";"2021";0;0
"40307964";"2021";0;0
"40307972";"2021";6;46.2
"40307999";"2021";0;0
"40308014";"2021";0;0
"40308022";"2021";0;0
"40308030";"2021";224;548.16
"40308090";"2021";0;0
"40308120";"2021";0;0
"40308138";"2021";0;0
"40308154";"2021";2445;61441.71
"40308162";"2021";0;0
"40308170";"2021";0;0
"40308235";"2021";0;0
"40308286";"2021";98515;2746222.93
"40308294";"2021";7510;236252.05
"40308308";"2021";0;0
"40308316";"2021";0;0
"40308340";"2021";4;9.6
"40308359";"2021";0;0
"40308367";"2021";0;0
"40308383";"2021";338;619.65
"40308391";"2021";7075197;151153241.4
"40308405";"2021";0;0
"40308413";"2021";0;0
"40308421";"2021";0;0
"40308529";"2021";0;0
"40308553";"2021";8;619.59
"40308804";"2021";26;535.02
"40308901";"2021";0;0
"40309010";"2021";0;0
"40309029";"2021";0;0
"40309037";"2021";0;0
"40309045";"2021";0;0
"40309053";"2021";0;0
"40309061";"2021";0;0
"40309070";"2021";0;0
"40309088";"2021";0;0
"40309096";"2021";0;0
"40309100";"2021";6;8089.88
"40309118";"2021";16;26779.5
"40309126";"2021";136;88682.88
"40309134";"2021";1;450
"40309142";"2021";0;0
"40309150";"2021";0;0
"40309169";"2021";1;345.04
"40309266";"2021";0;0
"40309304";"2021";0;0
"40309312";"2021";55;227.32
"40309320";"2021";0;0
"40309401";"2021";0;0
"40309410";"2021";0;0
"40309428";"2021";0;0
"40309436";"2021";0;0
"40309444";"2021";0;0
"40309509";"2021";0;0
"40309517";"2021";0;0
"40309525";"2021";0;0
"40310019";"2021";77;92.4
"40310035";"2021";0;0
"40310043";"2021";0;0
"40310051";"2021";50916;447822.9
"40310060";"2021";54;102.36
"40310078";"2021";0;0
"40310086";"2021";0;0
"40310094";"2021";0;0
"40310108";"2021";0;0
"40310116";"2021";0;0
"40310124";"2021";554716;8789028.8
"40310132";"2021";0;0
"40310140";"2021";41;149.76
"40310159";"2021";0;0
"40310167";"2021";0;0
"40310175";"2021";0;0
"40310183";"2021";2;9.6
"40310191";"2021";0;0
"40310205";"2021";27;521.37
"40310213";"2021";5371371.03;73215775.23
"40310221";"2021";0;0
"40310230";"2021";0;0
"40310248";"2021";0;0
"40310256";"2021";0;0
"40310264";"2021";0;0
"40310272";"2021";0;0
"40310280";"2021";0;0
"40310299";"2021";0;0
"40310302";"2021";0;0
"40310310";"2021";0;0
"40310329";"2021";0;0
"40310337";"2021";0;0
"40310345";"2021";0;0
"40310361";"2021";0;0
"40310370";"2021";0;0
"40310388";"2021";0;0
"40310400";"2021";0;0
"40310418";"2021";1184096.03;10224088.93
"40310426";"2021";0;0
"40310434";"2021";468;19414.26
"40310515";"2021";0;0
"40310540";"2021";0;0
"40310558";"2021";15;364.32
"40310566";"2021";0;0
"40310590";"2021";0;0
"40310604";"2021";0;0
"40310612";"2021";0;0
"40310620";"2021";0;0
"40310647";"2021";0;0
"40310671";"2021";0;0
"40310728";"2021";0;0
"40310736";"2021";0;0
"40311015";"2021";6;10.08
"40311023";"2021";0;0
"40311031";"2021";0;0
"40311040";"2021";0;0
"40311058";"2021";0;0
"40311066";"2021";0;0
"40311074";"2021";0;0
"40311082";"2021";0;0
"40311090";"2021";0;0
"40311104";"2021";0;0
"40311112";"2021";0;0
"40311120";"2021";0;0
"40311139";"2021";0;0
"40311147";"2021";0;0
"40311155";"2021";0;0
"40311163";"2021";0;0
"40311171";"2021";372;4935.6
"40311180";"2021";234263.01;908524.36
"40311198";"2021";0;0
"40311201";"2021";0;0
"40311210";"2021";15254696.48;88403504.59
"40311228";"2021";0;0
"40311236";"2021";0;0
"40311244";"2021";0;0
"40311252";"2021";0;0
"40311279";"2021";0;0
"40311295";"2021";0;0
"40311309";"2021";0;0
"40311317";"2021";0;0
"40311325";"2021";0;0
"40311341";"2021";0;0
"40311350";"2021";0;0
"40311368";"2021";0;0
"40311392";"2021";0;0
"40311430";"2021";0;0
"40311465";"2021";0;0
"40311473";"2021";0;0
"40311503";"2021";0;0
"40312020";"2021";48;5271.55
"40312046";"2021";0;0
"40312054";"2021";0;0
"40312062";"2021";0;0
"40312070";"2021";0;0
"40312097";"2021";0;0
"40312100";"2021";0;0
"40312127";"2021";45830;1376375.89
"40312143";"2021";0;0
"40312151";"2021";1784153;57046128.06
"40312160";"2021";19030;824309.91
"40312178";"2021";71894;6986188.22
"40312194";"2021";46;1685.6
"40312224";"2021";696;473651.08
"40312232";"2021";0;0
"40312240";"2021";0;0
"40312259";"2021";0;0
"40312267";"2021";0;0
"40313018";"2021";0;0
"40313026";"2021";0;0
"40313034";"2021";0;0
"40313042";"2021";6;28.8
"40313050";"2021";0;0
"40313069";"2021";6;36
"40313077";"2021";0;0
"40313093";"2021";0;0
"40313107";"2021";0;0
"40313115";"2021";0;0
"40313123";"2021";0;0
"40313140";"2021";0;0
"40313158";"2021";0;0
"40313166";"2021";0;0
"40313174";"2021";0;0
"40313182";"2021";0;0
"40313190";"2021";0;0
"40313204";"2021";0;0
"40313212";"2021";0;0
"40313247";"2021";0;0
"40313263";"2021";0;0
"40313280";"2021";0;0
"40313301";"2021";1;101.6
"40313310";"2021";0;0
"40313328";"2021";75;632.52
"40313336";"2021";0;0
"40313344";"2021";0;0
"40314022";"2021";0;0
"40314030";"2021";0;0
"40314049";"2021";0;0
"40314057";"2021";22692;4850736.32
"40314065";"2021";230;77901.04
"40314081";"2021";0;0
"40314090";"2021";0;0
"40314103";"2021";19345;6942800.93
"40314111";"2021";0;0
"40314120";"2021";0;0
"40314138";"2021";2285;557875.13
"40314146";"2021";0;0
"40314154";"2021";0;0
"40314162";"2021";0;0
"40314170";"2021";0;0
"40314197";"2021";0;0
"40314227";"2021";378;91572.67
"40314235";"2021";3877;2045024.08
"40314243";"2021";0;0
"40314251";"2021";5;3750
"40314260";"2021";20734;3425332.56
"40314278";"2021";0;0
"40314286";"2021";2395;673221.24
"40314294";"2021";0;0
"40314308";"2021";0;0
"40314359";"2021";0;0
"40314413";"2021";0;0
"40314430";"2021";0;0
"40314448";"2021";0;0
"40314502";"2021";0;0
"40314537";"2021";0;0
"40314545";"2021";0;0
"40314561";"2021";1476;693730.88
"40316017";"2021";5;99
"40316025";"2021";0;0
"40316033";"2021";0;0
"40316041";"2021";13;327.6
"40316050";"2021";0;0
"40316068";"2021";23;349.5
"40316076";"2021";24;512.64
"40316084";"2021";29;405.4
"40316092";"2021";0;0
"40316106";"2021";461;3484.44
"40316114";"2021";2;35
"40316122";"2021";40;766.08
"40316130";"2021";1504416;63905135.54
"40316149";"2021";724;11514.36
"40316157";"2021";0;0
"40316165";"2021";2;70.2
"40316173";"2021";0;0
"40316181";"2021";0;0
"40316190";"2021";47;446.1
"40316203";"2021";5;360
"40316211";"2021";10;126
"40316220";"2021";24;464
"40316238";"2021";0;0
"40316246";"2021";190;2419.2
"40316254";"2021";7;100.32
"40316262";"2021";19;235.2
"40316270";"2021";9367852.02;301855616.5
"40316289";"2021";300;2443.48
"40316297";"2021";0;0
"40316300";"2021";25;1193.6
"40316319";"2021";0;0
"40316327";"2021";5;49.66
"40316335";"2021";220;1792.89
"40316343";"2021";0;0
"40316351";"2021";121497;2828407.97
"40316360";"2021";116;799.59
"40316378";"2021";95;2316
"40316386";"2021";0;0
"40316394";"2021";8;124.5
"40316408";"2021";101;1361.01
"40316416";"2021";143;1560.77
"40316424";"2021";4;124.8
"40316432";"2021";0;0
"40316440";"2021";12;295.2
"40316459";"2021";38;537.24
"40316467";"2021";1142344.01;30700490.53
"40316475";"2021";0;0
"40316483";"2021";2;46.8
"40316491";"2021";2491;26063.21
"40316505";"2021";128;2408.4
"40316513";"2021";402;3609.06
"40316521";"2021";2765;28942.84
"40316530";"2021";11;194.88
"40316548";"2021";1445500;28087598.52
"40316556";"2021";364;2902.64
"40316564";"2021";0;0
"40316572";"2021";8531483.36;201458869.4
"40316599";"2021";0;0
"40316602";"2021";0;0
"40316661";"2021";899;399519.79
"40316769";"2021";0;0
"40316785";"2021";0;0
"40316831";"2021";0;0
"40316866";"2021";0;0
"40316874";"2021";0;0
"40316955";"2021";0;0
"40316963";"2021";0;0
"40317080";"2021";0;0
"40317129";"2021";0;0
"40317137";"2021";0;0
"40317145";"2021";0;0
"40317153";"2021";0;0
"40317161";"2021";0;0
"40317170";"2021";0;0
"40317188";"2021";0;0
"40317196";"2021";0;0
"40317200";"2021";0;0
"40317226";"2021";0;0
"40317250";"2021";0;0
"40317269";"2021";0;0
"40317277";"2021";0;0
"40317285";"2021";0;0
"40317293";"2021";0;0
"40317374";"2021";0;0
"40317390";"2021";0;0
"40317404";"2021";0;0
"40317412";"2021";1162;107419.5
"40317420";"2021";0;0
"40317439";"2021";0;0
"40317471";"2021";0;0
"40319032";"2021";0;0
"40319040";"2021";0;0
"40319091";"2021";0;0
"40319113";"2021";0;0
"40319121";"2021";0;0
"40319130";"2021";0;0
"40319148";"2021";0;0
"40319172";"2021";0;0
"40319199";"2021";0;0
"40319229";"2021";0;0
"40319253";"2021";0;0
"40319261";"2021";0;0
"40319270";"2021";0;0
"40319288";"2021";0;0
"40319296";"2021";0;0
"40319318";"2021";0;0
"40319326";"2021";16432;3365455.85
"40319334";"2021";0;0
"40319369";"2021";0;0
"40319377";"2021";0;0
"40319385";"2021";0;0
"40319393";"2021";0;0
"40319407";"2021";0;0
"40319415";"2021";0;0
"40319431";"2021";0;0
"40319440";"2021";0;0
"40319458";"2021";0;0
"40319466";"2021";0;0
"40319474";"2021";0;0
"40321029";"2021";580;120230.39
"40321096";"2021";0;0
"40321142";"2021";0;0
"40321207";"2021";0;0
"40321223";"2021";0;0
"40321231";"2021";44;211.2
"40321312";"2021";0;0
"40321347";"2021";0;0
"40321380";"2021";0;0
"40321410";"2021";0;0
"40321460";"2021";0;0
"40321479";"2021";0;0
"40321509";"2021";0;0
"40321517";"2021";0;0
"40321568";"2021";0;0
"40321614";"2021";0;0
"40321681";"2021";0;0
"40321690";"2021";0;0
"40321703";"2021";0;0
"40321711";"2021";0;0
"40321720";"2021";0;0
"40321738";"2021";0;0
"40321754";"2021";0;0
"40321762";"2021";0;0
"40321770";"2021";0;0
"40321789";"2021";0;0
"40321797";"2021";0;0
"40321800";"2021";0;0
"40321819";"2021";0;0
"40321827";"2021";0;0
"40321916";"2021";0;0
"40321967";"2021";0;0
"40321975";"2021";0;0
"40321983";"2021";0;0
"40322025";"2021";0;0
"40322041";"2021";0;0
"40322050";"2021";0;0
"40322068";"2021";0;0
"40322076";"2021";0;0
"40322084";"2021";0;0
"40322114";"2021";0;0
"40322157";"2021";0;0
"40322165";"2021";0;0
"40322173";"2021";0;0
"40322181";"2021";0;0
"40322190";"2021";0;0
"40322220";"2021";0;0
"40322246";"2021";0;0
"40322270";"2021";0;0
"40322289";"2021";0;0
"40322300";"2021";0;0
"40322319";"2021";0;0
"40322351";"2021";0;0
"40322360";"2021";0;0
"40322378";"2021";0;0
"40322386";"2021";0;0
"40322394";"2021";0;0
"40322408";"2021";0;0
"40322416";"2021";0;0
"40322432";"2021";0;0
"40322467";"2021";0;0
"40322475";"2021";0;0
"40322483";"2021";0;0
"40322491";"2021";0;0
"40322505";"2021";0;0
"40322564";"2021";0;0
"40323030";"2021";0;0
"40323048";"2021";0;0
"40323110";"2021";1104;220664.05
"40323153";"2021";0;0
"40323404";"2021";0;0
"40323471";"2021";0;0
"40323480";"2021";0;0
"40323510";"2021";0;0
"40323552";"2021";9;16290.82
"40323595";"2021";0;0
"40323889";"2021";0;0
"40323897";"2021";0;0
"40323900";"2021";0;0
"40323919";"2021";540;23771.55
"40323978";"2021";0;0
"40324052";"2021";0;0
"40324060";"2021";0;0
"40324079";"2021";6418;403399.33
"40324125";"2021";0;0
"40324176";"2021";4;2294.37
"40324192";"2021";0;0
"40324265";"2021";9269;2218780.97
"40324362";"2021";0;0
"40324370";"2021";0;0
"40324389";"2021";0;0
"40324559";"2021";11;429
"40324567";"2021";11;429
"40324591";"2021";21315;3902193.95
"40324605";"2021";42906;8061888.35
"40403025";"2021";542;26011.23
